https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles-ville/1000/10694104,10694104,2495000,1000,Bruxelles ville,1834,JUST_RENOVATED,HOUSE,APARTMENT_BLOCK,12,190,NOT_INSTALLED,0,0,1,,,,818,2,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1000/10994408,10994408,515000,1000,Bruxelles,1890,AS_NEW,HOUSE,MIXED_USE_BUILDING,3,43,USA_INSTALLED,0,0,,,,,134,2,0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/10815556,10815556,360000,1000,Bruxelles,1920,GOOD,HOUSE,HOUSE,4,45,INSTALLED,0,0,,,,,135,3,0,GOOD
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1000/9402335,9402335,1400000,1000,BRUXELLES,1899,JUST_RENOVATED,HOUSE,MIXED_USE_BUILDING,3,196,HYPER_EQUIPPED,0,1,,,,,568,2,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/10653822,10653822,1950000,1000,Bruxelles,1894,GOOD,HOUSE,MANSION,6,242,SEMI_EQUIPPED,0,0,1,24,1,40,497,2,0,GOOD
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/11045095,11045095,965000,1000,Bruxelles,1917,AS_NEW,HOUSE,APARTMENT_BLOCK,8,251,HYPER_EQUIPPED,0,0,1,12,,,663,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/11124185,11124185,925000,1000,Bruxelles,1950,GOOD,HOUSE,APARTMENT_BLOCK,6,200,INSTALLED,0,0,1,40,,,550,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11120340,11120340,265000,1000,Bruxelles,2005,GOOD,APARTMENT,APARTMENT,2,,USA_INSTALLED,0,0,,,,,86,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10228933,10228933,4600000,8300,Knokke-Heist,2011,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,,,,163,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11035217,11035217,4600000,8300,Knokke-Heist,2011,AS_NEW,APARTMENT,APARTMENT,3,,USA_HYPER_EQUIPPED,0,0,1,17,,,163,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11116006,11116006,250000,1000,Brussels City,1994,GOOD,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,5,,,42,2,,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/10593948,10593948,5995000,8300,Knokke-Heist,2023,AS_NEW,APARTMENT,PENTHOUSE,3,,USA_HYPER_EQUIPPED,0,0,1,25,,,258,,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/peer/3990/11130265,11130265,330000,3990,Peer,1961,TO_BE_DONE_UP,HOUSE,HOUSE,3,1182,HYPER_EQUIPPED,0,0,,,1,1182,200,,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/antwerp/2018/11130137,11130137,375000,2018,Antwerp,1918,GOOD,HOUSE,HOUSE,2,56,SEMI_EQUIPPED,0,1,,,,,166,2,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8210/11130145,11130145,299000,8210,Zedelgem,,,HOUSE,HOUSE,3,289,INSTALLED,0,0,1,,,,,4,,
https://www.immoweb.be/en/classified/house/for-sale/kluisbergen/9690/11127481,11127481,245000,9690,Kluisbergen,1962,TO_RENOVATE,HOUSE,HOUSE,3,750,SEMI_EQUIPPED,0,1,1,,,,185,3,,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11128376,11128376,270000,9800,Deinze,2022,AS_NEW,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,10,,,61,2,0,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-lambert/1200/11118328,11118328,2475000,1200,WOLUWE-SAINT-LAMBERT,1930,AS_NEW,HOUSE,VILLA,5,2243,HYPER_EQUIPPED,0,0,1,100,1,1800,366,4,1,AS_NEW
