https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist-knokke/8300/9502819,9502819,4600000,8300,Knokke-Heist Knokke,2011,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,,0,1,17,,,163,"(2,)",0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10654777,10654777,4600000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,1,,1,,163,,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10228933,10228933,4600000,8300,Knokke-Heist,2011,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,,0,1,,,,163,"(2,)",0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/9405211,9405211,4600000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,1,9,,,163,,0
https://www.immoweb.be/en/classified/apartment/for-sale/het-zoute/8300/9435313,9435313,4600000,8300,het Zoute,,,APARTMENT,APARTMENT,3,,,,0,,,,,163,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11035217,11035217,4600000,8300,Knokke-Heist,2011,AS_NEW,APARTMENT,APARTMENT,3,,USA_HYPER_EQUIPPED,,0,1,17,,,163,"(2,)",0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10613006,10613006,4750000,8300,Knokke,,,APARTMENT,APARTMENT,4,,,,0,,,,,273,,
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/10599105,10599105,4750000,8300,Knokke-Heist,,,APARTMENT,DUPLEX,4,,,,0,,,,,273,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10188467,10188467,4750000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,2,,,,0,1,9,,,149,,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10188469,10188469,4900000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,2,,,,0,1,12,,,142,,1
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke-heist/8300/9176704,9176704,,8300,Knokke-Heist,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke-heist/8300/10300399,10300399,,8300,Knokke-Heist,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11090003,11090003,5500000,9600,Ronse,,,APARTMENT,APARTMENT,200,,,,1,,,,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/10159254,10159254,5250000,8300,Knokke-Heist,,,APARTMENT,GROUND_FLOOR,4,,,,0,1,,1,400,218,,0
https://www.immoweb.be/en/classified/apartment/for-sale/cadzand/4506/11041520,11041520,5900000,4506,Cadzand,,,APARTMENT,APARTMENT,4,,,,1,1,,,,214,,1
